日付S,場所,Ｒ,レース名,馬番,馬名,着順,確定着順,単勝配当,複勝配当,前走場所,前芝・ダ,前距離,前走頭数,前走出走頭数,前3角,前4角,前走競馬場,前走芝ダ,前走距離数値,前走頭数_final,前3角_final,前4角_final,前3角相対位置,前3角位置カテゴリ,前4角相対位置,前4角位置カテゴリ,win_flag,place_flag,単勝払戻,複勝払戻
2023.12.10,中京,8,１勝ｸﾗｽ,10,ジェムステート,15,15,(52.8),,東京,ダ,1400.0,16.0,16.0,6.0,8.0,東京,ダ,1400.0,16.0,6.0,8.0,0.375,4-6番手,0.5,7-10番手,0,0,0.0,0.0
2023.12.10,中京,8,１勝ｸﾗｽ,2,ベアエクセレント,16,16,(88.4),,東京,ダ,1600.0,12.0,11.0,1.0,1.0,東京,ダ,1600.0,11.0,1.0,1.0,0.09090909090909091,1番手,0.09090909090909091,1番手,0,0,0.0,0.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,4,ミヤジシャルマン,１,1,2400,510.0,金沢,ダ,1500.0,8.0,8.0,2.0,2.0,金沢,ダ,1500.0,8.0,2.0,2.0,0.25,2-3番手,0.25,2-3番手,1,1,2400.0,510.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,7,コンテナジュニア,２,2,(4.9),180.0,新潟,ダ,1800.0,13.0,13.0,8.0,6.0,新潟,ダ,1800.0,13.0,8.0,6.0,0.6153846153846154,7-10番手,0.46153846153846156,7-10番手,0,1,0.0,180.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,3,ダノンペドロ,３,3,(4.1),200.0,京都,芝,2000.0,14.0,14.0,1.0,1.0,京都,芝,2000.0,14.0,1.0,1.0,0.07142857142857142,1番手,0.07142857142857142,1番手,0,1,0.0,200.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,9,バンベルク,４,4,(8.2),,福島,ダ,1700.0,15.0,14.0,5.0,4.0,福島,ダ,1700.0,14.0,5.0,4.0,0.35714285714285715,4-6番手,0.2857142857142857,4-6番手,0,0,0.0,0.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,10,ビービーグラーテス,５,5,(10.7),,福島,ダ,1700.0,15.0,15.0,11.0,11.0,福島,ダ,1700.0,15.0,11.0,11.0,0.7333333333333333,7-10番手,0.7333333333333333,7-10番手,0,0,0.0,0.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,5,トリオンファーレ,６,6,(2.8),,福島,ダ,1700.0,15.0,14.0,2.0,2.0,福島,ダ,1700.0,14.0,2.0,2.0,0.14285714285714285,2-3番手,0.14285714285714285,2-3番手,0,0,0.0,0.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,6,ウッドショック,７,7,(22.4),,東京,ダ,1600.0,16.0,15.0,13.0,14.0,東京,ダ,1600.0,15.0,13.0,14.0,0.8666666666666667,11番手以下,0.9333333333333333,11番手以下,0,0,0.0,0.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,2,ダイシンベスパ,８,8,(200.2),,中京,芝,2000.0,17.0,17.0,13.0,14.0,中京,芝,2000.0,17.0,13.0,14.0,0.7647058823529411,7-10番手,0.8235294117647058,7-10番手,0,0,0.0,0.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,8,ケイアイメキラ,９,9,(7.6),,船橋,ダ,1800.0,7.0,7.0,2.0,1.0,船橋,ダ,1800.0,7.0,2.0,1.0,0.2857142857142857,4-6番手,0.14285714285714285,1番手,0,0,0.0,0.0
2023.12.10,中京,7,１勝ｸﾗｽ・若,1,ショウナンアキドン,10,10,(52.9),,中京,ダ,1800.0,9.0,9.0,7.0,7.0,中京,ダ,1800.0,9.0,7.0,7.0,0.7777777777777778,7-10番手,0.7777777777777778,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,11,ケイアイアニラ,１,1,210,120.0,京都,ダ,1400.0,16.0,15.0,4.0,3.0,京都,ダ,1400.0,15.0,4.0,3.0,0.26666666666666666,4-6番手,0.2,2-3番手,1,1,210.0,120.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,8,フェルヴェンテ,２,2,(4.8),140.0,京都,ダ,1400.0,16.0,16.0,7.0,7.0,京都,ダ,1400.0,16.0,7.0,7.0,0.4375,4-6番手,0.4375,4-6番手,0,1,0.0,140.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,9,ベンダバリラビア,３,3,(8.1),180.0,京都,ダ,1400.0,16.0,16.0,13.0,12.0,京都,ダ,1400.0,16.0,13.0,12.0,0.8125,7-10番手,0.75,7-10番手,0,1,0.0,180.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,4,ミシェラドラータ,４,4,(14.1),,京都,ダ,1400.0,16.0,16.0,3.0,3.0,京都,ダ,1400.0,16.0,3.0,3.0,0.1875,2-3番手,0.1875,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,10,リュクスウォリアー,５,5,(59.8),,京都,ダ,1400.0,16.0,15.0,7.0,8.0,京都,ダ,1400.0,15.0,7.0,8.0,0.4666666666666667,7-10番手,0.5333333333333333,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,5,エミサキホコル,６,6,(10.1),,京都,ダ,1400.0,16.0,16.0,7.0,7.0,京都,ダ,1400.0,16.0,7.0,7.0,0.4375,4-6番手,0.4375,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,1,タイキドミニオン,７,7,(82.8),,福島,ダ,1700.0,15.0,15.0,12.0,14.0,福島,ダ,1700.0,15.0,12.0,14.0,0.8,7-10番手,0.9333333333333333,11番手以下,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,7,スキピオ,８,8,(9.0),,京都,ダ,1400.0,16.0,16.0,1.0,1.0,京都,ダ,1400.0,16.0,1.0,1.0,0.0625,1番手,0.0625,1番手,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,6,コーパスクリスティ,９,9,(12.5),,新潟,芝,1400.0,13.0,13.0,8.0,8.0,新潟,芝,1400.0,13.0,8.0,8.0,0.6153846153846154,7-10番手,0.6153846153846154,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,2,テイエムファルコン,10,10,(144.5),,京都,ダ,1400.0,16.0,16.0,16.0,16.0,京都,ダ,1400.0,16.0,16.0,16.0,1.0,11番手以下,1.0,11番手以下,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,13,ヴァクストゥーム,11,11,(133.4),,京都,ダ,1400.0,16.0,16.0,15.0,15.0,京都,ダ,1400.0,16.0,15.0,15.0,0.9375,11番手以下,0.9375,11番手以下,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,3,テイエムフェロー,12,12,(53.4),,京都,ダ,1400.0,16.0,16.0,3.0,3.0,京都,ダ,1400.0,16.0,3.0,3.0,0.1875,2-3番手,0.1875,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,12,夙川特Ｈ･2勝,12,サトノヘリオス,13,13,(24.2),,阪神,芝,1600.0,10.0,10.0,2.0,2.0,阪神,芝,1600.0,10.0,2.0,2.0,0.2,2-3番手,0.2,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,7,アスコリピチェーノ,１,1,590,210.0,新潟,芝,1600.0,12.0,12.0,5.0,5.0,新潟,芝,1600.0,12.0,5.0,5.0,0.4166666666666667,4-6番手,0.4166666666666667,4-6番手,1,1,590.0,210.0
2023.12.10,阪神,11,阪神ジュG1,6,ステレンボッシュ,２,2,(8.7),270.0,東京,芝,1600.0,9.0,9.0,4.0,4.0,東京,芝,1600.0,9.0,4.0,4.0,0.4444444444444444,4-6番手,0.4444444444444444,4-6番手,0,1,0.0,270.0
2023.12.10,阪神,11,阪神ジュG1,10,コラソンビート,３,3,(4.8),180.0,東京,芝,1400.0,12.0,12.0,6.0,6.0,東京,芝,1400.0,12.0,6.0,6.0,0.5,7-10番手,0.5,7-10番手,0,1,0.0,180.0
2023.12.10,阪神,11,阪神ジュG1,14,サフィラ,４,4,(4.6),,東京,芝,1600.0,10.0,10.0,6.0,6.0,東京,芝,1600.0,10.0,6.0,6.0,0.6,7-10番手,0.6,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,12,シカゴスティング,５,5,(67.0),,京都,芝,1400.0,18.0,18.0,7.0,7.0,京都,芝,1400.0,18.0,7.0,7.0,0.3888888888888889,4-6番手,0.3888888888888889,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,16,ルシフェル,６,6,(9.0),,京都,芝,1800.0,7.0,6.0,5.0,3.0,京都,芝,1800.0,6.0,5.0,3.0,0.8333333333333334,7-10番手,0.5,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,11,スウィープフィート,７,7,(34.2),,京都,芝,1600.0,10.0,10.0,9.0,8.0,京都,芝,1600.0,10.0,9.0,8.0,0.9,11番手以下,0.8,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,18,ドナベティ,８,8,(74.1),,京都,芝,1400.0,18.0,18.0,7.0,7.0,京都,芝,1400.0,18.0,7.0,7.0,0.3888888888888889,4-6番手,0.3888888888888889,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,1,コスモディナー,９,9,(78.4),,札幌,芝,1500.0,9.0,9.0,5.0,2.0,札幌,芝,1500.0,9.0,5.0,2.0,0.5555555555555556,7-10番手,0.2222222222222222,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,3,キャットファイト,10,10,(6.2),,中山,芝,1600.0,8.0,8.0,3.0,2.0,中山,芝,1600.0,8.0,3.0,2.0,0.375,4-6番手,0.25,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,9,テリオスルル,11,11,(285.1),,東京,芝,1800.0,10.0,10.0,1.0,1.0,東京,芝,1800.0,10.0,1.0,1.0,0.1,1番手,0.1,1番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,15,ナナオ,12,12,(33.5),,京都,芝,1400.0,6.0,6.0,1.0,1.0,京都,芝,1400.0,6.0,1.0,1.0,0.16666666666666666,1番手,0.16666666666666666,1番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,2,クイックバイオ,13,13,(34.9),,京都,芝,1400.0,18.0,18.0,12.0,11.0,京都,芝,1400.0,18.0,12.0,11.0,0.6666666666666666,7-10番手,0.6111111111111112,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,5,スプリングノヴァ,14,14,(65.6),,中山,芝,1600.0,7.0,7.0,4.0,4.0,中山,芝,1600.0,7.0,4.0,4.0,0.5714285714285714,7-10番手,0.5714285714285714,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,8,プシプシーナ,15,15,(100.9),,京都,芝,1600.0,10.0,10.0,1.0,1.0,京都,芝,1600.0,10.0,1.0,1.0,0.1,1番手,0.1,1番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,13,カルチャーデイ,16,16,(22.4),,京都,芝,1400.0,18.0,18.0,4.0,3.0,京都,芝,1400.0,18.0,4.0,3.0,0.2222222222222222,2-3番手,0.16666666666666666,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,4,ニュージェネラル,17,17,(142.2),,新潟,芝,1400.0,18.0,17.0,2.0,2.0,新潟,芝,1400.0,17.0,2.0,2.0,0.11764705882352941,2-3番手,0.11764705882352941,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,11,阪神ジュG1,17,ミライテーラー,18,18,(313.8),,東京,ダ,1400.0,16.0,16.0,3.0,3.0,東京,ダ,1400.0,16.0,3.0,3.0,0.1875,2-3番手,0.1875,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,11,リチュアル,１,1,1080,380.0,京都,ダ,1900.0,16.0,16.0,4.0,6.0,京都,ダ,1900.0,16.0,4.0,6.0,0.25,2-3番手,0.375,4-6番手,1,1,1080.0,380.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,9,ダノンブレット,２,2,(7.6),250.0,東京,ダ,2100.0,16.0,16.0,16.0,16.0,東京,ダ,2100.0,16.0,16.0,16.0,1.0,11番手以下,1.0,11番手以下,0,1,0.0,250.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,12,オメガタキシード,３,3,(15.2),400.0,京都,ダ,1800.0,12.0,12.0,11.0,9.0,京都,ダ,1800.0,12.0,11.0,9.0,0.9166666666666666,11番手以下,0.75,7-10番手,0,1,0.0,400.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,1,イーサンバーニング,４,4,(8.1),,京都,ダ,1900.0,16.0,16.0,16.0,16.0,京都,ダ,1900.0,16.0,16.0,16.0,1.0,11番手以下,1.0,11番手以下,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,4,ナリタフォルテ,５,5,(156.2),,京都,ダ,1800.0,16.0,16.0,7.0,7.0,京都,ダ,1800.0,16.0,7.0,7.0,0.4375,4-6番手,0.4375,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,2,プリモスペランツァ,６,6,(29.1),,京都,ダ,1800.0,16.0,15.0,10.0,11.0,京都,ダ,1800.0,15.0,10.0,11.0,0.6666666666666666,7-10番手,0.7333333333333333,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,15,ステイブルアスク,７,7,(21.1),,福島,ダ,1700.0,15.0,15.0,15.0,14.0,福島,ダ,1700.0,15.0,15.0,14.0,1.0,11番手以下,0.9333333333333333,11番手以下,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,3,ビップスコーピオン,８,8,(6.2),,東京,ダ,2100.0,15.0,15.0,7.0,6.0,東京,ダ,2100.0,15.0,7.0,6.0,0.4666666666666667,7-10番手,0.4,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,6,アオイイーグル,９,9,(2.5),,阪神,ダ,2000.0,13.0,13.0,8.0,5.0,阪神,ダ,2000.0,13.0,8.0,5.0,0.6153846153846154,7-10番手,0.38461538461538464,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,5,ヒミノフラッシュ,10,10,(74.2),,京都,ダ,1900.0,16.0,16.0,12.0,10.0,京都,ダ,1900.0,16.0,12.0,10.0,0.75,7-10番手,0.625,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,13,クレメダンジュ,11,11,(23.7),,京都,ダ,1800.0,15.0,15.0,10.0,8.0,京都,ダ,1800.0,15.0,10.0,8.0,0.6666666666666666,7-10番手,0.5333333333333333,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,10,アシタガアルサ,12,12,(165.7),,福島,ダ,1700.0,15.0,15.0,9.0,11.0,福島,ダ,1700.0,15.0,9.0,11.0,0.6,7-10番手,0.7333333333333333,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,16,ランスオブアース,13,13,(354.8),,東京,ダ,2100.0,16.0,16.0,7.0,7.0,東京,ダ,2100.0,16.0,7.0,7.0,0.4375,4-6番手,0.4375,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,14,インディゴブラック,14,14,(8.4),,東京,ダ,2100.0,16.0,16.0,1.0,1.0,東京,ダ,2100.0,16.0,1.0,1.0,0.0625,1番手,0.0625,1番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,7,セブンスレター,15,15,(122.3),,京都,ダ,1900.0,16.0,16.0,2.0,2.0,京都,ダ,1900.0,16.0,2.0,2.0,0.125,2-3番手,0.125,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,10,竹田城Ｓ･3勝,8,レガーメペスカ,16,16,(201.4),,京都,ダ,1900.0,16.0,16.0,9.0,15.0,京都,ダ,1900.0,16.0,9.0,15.0,0.5625,7-10番手,0.9375,11番手以下,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,7,ブレイヴロッカー,１,1,1040,240.0,京都,芝,2400.0,12.0,12.0,9.0,9.0,京都,芝,2400.0,12.0,9.0,9.0,0.75,7-10番手,0.75,7-10番手,1,1,1040.0,240.0
2023.12.10,阪神,9,オリオン･3勝,1,エアサージュ,２,2,(3.0),150.0,京都,芝,2000.0,16.0,16.0,8.0,8.0,京都,芝,2000.0,16.0,8.0,8.0,0.5,7-10番手,0.5,7-10番手,0,1,0.0,150.0
2023.12.10,阪神,9,オリオン･3勝,9,ビューティーウェイ,３,3,(116.5),1510.0,阪神,芝,2200.0,13.0,13.0,9.0,9.0,阪神,芝,2200.0,13.0,9.0,9.0,0.6923076923076923,7-10番手,0.6923076923076923,7-10番手,0,1,0.0,1510.0
2023.12.10,阪神,9,オリオン･3勝,3,アインゲーブング,４,4,(102.3),,東京,芝,1800.0,14.0,14.0,6.0,6.0,東京,芝,1800.0,14.0,6.0,6.0,0.42857142857142855,4-6番手,0.42857142857142855,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,10,レッドヴェロシティ,５,5,(7.2),,東京,芝,2400.0,14.0,14.0,7.0,5.0,東京,芝,2400.0,14.0,7.0,5.0,0.5,7-10番手,0.35714285714285715,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,11,シホノスペランツァ,６,6,(32.7),,京都,芝,3000.0,17.0,17.0,3.0,2.0,京都,芝,3000.0,17.0,3.0,2.0,0.17647058823529413,2-3番手,0.11764705882352941,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,2,シルキーヴォイス,７,7,(175.4),,東京,芝,2400.0,17.0,17.0,8.0,9.0,東京,芝,2400.0,17.0,8.0,9.0,0.47058823529411764,7-10番手,0.5294117647058824,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,4,サジェス,８,8,(23.6),,京都,芝,2400.0,14.0,14.0,5.0,6.0,京都,芝,2400.0,14.0,5.0,6.0,0.35714285714285715,4-6番手,0.42857142857142855,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,6,ポッドボレット,９,9,(7.9),,東京,芝,2400.0,14.0,14.0,2.0,2.0,東京,芝,2400.0,14.0,2.0,2.0,0.14285714285714285,2-3番手,0.14285714285714285,2-3番手,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,5,ファンタジア,10,10,(8.4),,東京,芝,2400.0,12.0,12.0,4.0,4.0,東京,芝,2400.0,12.0,4.0,4.0,0.3333333333333333,4-6番手,0.3333333333333333,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,9,オリオン･3勝,8,マイネルラウレア,止,0,(2.8),,京都,芝,3000.0,17.0,17.0,12.0,12.0,京都,芝,3000.0,17.0,12.0,12.0,0.7058823529411765,7-10番手,0.7058823529411765,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,8,２勝ｸﾗｽ,3,ウインルーティン,１,1,270,120.0,阪神,芝,2600.0,8.0,8.0,5.0,4.0,阪神,芝,2600.0,8.0,5.0,4.0,0.625,7-10番手,0.5,7-10番手,1,1,270.0,120.0
2023.12.10,阪神,8,２勝ｸﾗｽ,5,ミタマ,２,2,(3.1),140.0,京都,芝,2200.0,11.0,11.0,8.0,9.0,京都,芝,2200.0,11.0,8.0,9.0,0.7272727272727273,7-10番手,0.8181818181818182,7-10番手,0,1,0.0,140.0
2023.12.10,阪神,8,２勝ｸﾗｽ,7,レッドエンヴィー,３,3,(65.4),540.0,京都,芝,2200.0,11.0,11.0,11.0,11.0,京都,芝,2200.0,11.0,11.0,11.0,1.0,11番手以下,1.0,11番手以下,0,1,0.0,540.0
2023.12.10,阪神,8,２勝ｸﾗｽ,8,プレイリードリーム,４,4,(4.8),,京都,芝,2400.0,12.0,12.0,3.0,4.0,京都,芝,2400.0,12.0,3.0,4.0,0.25,2-3番手,0.3333333333333333,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,8,２勝ｸﾗｽ,2,コレオグラファー,５,5,(3.5),,中山,芝,2200.0,15.0,15.0,4.0,4.0,中山,芝,2200.0,15.0,4.0,4.0,0.26666666666666666,4-6番手,0.26666666666666666,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,8,２勝ｸﾗｽ,6,ケンハービンジャー,６,6,(36.4),,阪神,芝,1800.0,10.0,10.0,5.0,5.0,阪神,芝,1800.0,10.0,5.0,5.0,0.5,7-10番手,0.5,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,8,２勝ｸﾗｽ,4,アスカノミライ,７,7,(33.5),,京都,芝,2400.0,12.0,12.0,11.0,9.0,京都,芝,2400.0,12.0,11.0,9.0,0.9166666666666666,11番手以下,0.75,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,8,２勝ｸﾗｽ,1,シベリアンタイガー,８,8,(211.8),,東京,芝,1600.0,8.0,8.0,6.0,6.0,東京,芝,1600.0,8.0,6.0,6.0,0.75,7-10番手,0.75,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,7,１勝ｸﾗｽ,6,マーブルロック,１,1,1620,290.0,中京,芝,2200.0,11.0,11.0,1.0,1.0,中京,芝,2200.0,11.0,1.0,1.0,0.09090909090909091,1番手,0.09090909090909091,1番手,1,1,1620.0,290.0
2023.12.10,阪神,7,１勝ｸﾗｽ,3,サンマルパトロール,２,2,(1.8),110.0,京都,ダ,1800.0,14.0,14.0,7.0,8.0,京都,ダ,1800.0,14.0,7.0,8.0,0.5,7-10番手,0.5714285714285714,7-10番手,0,1,0.0,110.0
2023.12.10,阪神,7,１勝ｸﾗｽ,8,ネッケツシャチョウ,３,3,(4.8),160.0,函館,ダ,1700.0,14.0,14.0,10.0,6.0,函館,ダ,1700.0,14.0,10.0,6.0,0.7142857142857143,7-10番手,0.42857142857142855,4-6番手,0,1,0.0,160.0
2023.12.10,阪神,7,１勝ｸﾗｽ,7,スカパラダイス,４,4,(4.4),,京都,ダ,1800.0,14.0,14.0,5.0,6.0,京都,ダ,1800.0,14.0,5.0,6.0,0.35714285714285715,4-6番手,0.42857142857142855,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,7,１勝ｸﾗｽ,2,ノートルプロメス,５,5,(20.0),,中京,芝,2200.0,11.0,11.0,6.0,6.0,中京,芝,2200.0,11.0,6.0,6.0,0.5454545454545454,7-10番手,0.5454545454545454,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,7,１勝ｸﾗｽ,9,ジオパーククラウン,６,6,(30.9),,京都,芝,2000.0,14.0,14.0,9.0,10.0,京都,芝,2000.0,14.0,9.0,10.0,0.6428571428571429,7-10番手,0.7142857142857143,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,7,１勝ｸﾗｽ,1,クリノユキツバキ,７,7,(259.3),,中山,ダ,1800.0,11.0,11.0,8.0,9.0,中山,ダ,1800.0,11.0,8.0,9.0,0.7272727272727273,7-10番手,0.8181818181818182,7-10番手,0,0,0.0,0.0
2023.12.10,阪神,7,１勝ｸﾗｽ,4,アイファーファイト,８,8,(9.4),,小倉,ダ,1700.0,16.0,16.0,4.0,5.0,小倉,ダ,1700.0,16.0,4.0,5.0,0.25,2-3番手,0.3125,4-6番手,0,0,0.0,0.0
2023.12.10,阪神,7,１勝ｸﾗｽ,5,ガルムキャット,９,9,(37.6),,福島,芝,2000.0,16.0,16.0,14.0,14.0,福島,芝,2000.0,16.0,14.0,14.0,0.875,11番手以下,0.875,11番手以下,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,2,ローズボウル,１,1,2200,450.0,東京,ダ,2100.0,16.0,16.0,16.0,16.0,東京,ダ,2100.0,16.0,16.0,16.0,1.0,11番手以下,1.0,11番手以下,1,1,2200.0,450.0
2023.12.9,中山,12,２勝ｸﾗｽ,8,ケリーズノベル,２,2,(4.6),200.0,東京,芝,2500.0,7.0,7.0,6.0,6.0,東京,芝,2500.0,7.0,6.0,6.0,0.8571428571428571,11番手以下,0.8571428571428571,11番手以下,0,1,0.0,200.0
2023.12.9,中山,12,２勝ｸﾗｽ,16,シャンバラ,３,3,(6.9),240.0,京都,ダ,1900.0,16.0,16.0,11.0,11.0,京都,ダ,1900.0,16.0,11.0,11.0,0.6875,7-10番手,0.6875,7-10番手,0,1,0.0,240.0
2023.12.9,中山,12,２勝ｸﾗｽ,10,エクセスリターン,４,4,(18.8),,京都,ダ,1900.0,16.0,16.0,13.0,12.0,京都,ダ,1900.0,16.0,13.0,12.0,0.8125,7-10番手,0.75,7-10番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,6,ヨリノサファイヤ,５,5,(4.4),,東京,ダ,2100.0,16.0,16.0,12.0,13.0,東京,ダ,2100.0,16.0,12.0,13.0,0.75,7-10番手,0.8125,7-10番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,7,クリーンドリーム,６,6,(84.8),,中山,ダ,1800.0,16.0,16.0,11.0,14.0,中山,ダ,1800.0,16.0,11.0,14.0,0.6875,7-10番手,0.875,11番手以下,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,9,トクシースタローン,７,7,(9.8),,東京,ダ,2100.0,16.0,16.0,3.0,2.0,東京,ダ,2100.0,16.0,3.0,2.0,0.1875,2-3番手,0.125,2-3番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,3,クールファイブ,８,8,(207.4),,東京,ダ,2100.0,15.0,15.0,12.0,12.0,東京,ダ,2100.0,15.0,12.0,12.0,0.8,7-10番手,0.8,7-10番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,11,キングサーガ,９,9,(5.1),,東京,ダ,2100.0,16.0,16.0,5.0,4.0,東京,ダ,2100.0,16.0,5.0,4.0,0.3125,4-6番手,0.25,2-3番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,13,アンクラウデッド,10,10,(32.2),,東京,ダ,2100.0,15.0,15.0,9.0,9.0,東京,ダ,2100.0,15.0,9.0,9.0,0.6,7-10番手,0.6,7-10番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,5,コルデアニル,11,11,(26.5),,新潟,ダ,2500.0,10.0,10.0,1.0,1.0,新潟,ダ,2500.0,10.0,1.0,1.0,0.1,1番手,0.1,1番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,12,キタサンドーシン,12,12,(7.0),,東京,ダ,2100.0,15.0,15.0,1.0,1.0,東京,ダ,2100.0,15.0,1.0,1.0,0.06666666666666667,1番手,0.06666666666666667,1番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,1,ミルニュイ,13,13,(242.1),,東京,ダ,1400.0,16.0,16.0,6.0,8.0,東京,ダ,1400.0,16.0,6.0,8.0,0.375,4-6番手,0.5,7-10番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,4,マコトヴィクラント,14,14,(33.1),,福島,ダ,2400.0,10.0,10.0,4.0,3.0,福島,ダ,2400.0,10.0,4.0,3.0,0.4,4-6番手,0.3,4-6番手,0,0,0.0,0.0
2023.12.9,中山,12,２勝ｸﾗｽ,15,リズムオブザナイト,15,15,(390.0),,新潟,ダ,1800.0,15.0,15.0,15.0,15.0,新潟,ダ,1800.0,15.0,15.0,15.0,1.0,11番手以下,1.0,11番手以下,0,0,0.0,0.0
