場所,芝ダ,距離,母父馬,母数,勝利数,複勝数,単勝率,複勝率,補正複勝率
阪神,芝,1400,Belong to Me,3,0,1,0.0,0.3333,0.333333
阪神,芝,1400,Big Shuffle,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Blu Air Force,1,0,1,0.0,1.0,0.5
阪神,芝,1400,Cactus Ridge,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Caerleon,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Canadian Frontier,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Canford Cliffs,1,0,0,0.0,0.0,0.25
阪神,芝,1400,City Zip,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Closing Argument,5,1,2,0.2,0.4,0.375
阪神,芝,1400,Combat Ready,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Congrats,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Cozzene,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Cryptoclearance,1,0,1,0.0,1.0,0.5
阪神,芝,1400,Curlin,1,0,1,0.0,1.0,0.5
阪神,芝,1400,Danehill Dancer,1,1,1,1.0,1.0,0.5
阪神,芝,1400,Dansili,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Dark Angel,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Docksider,2,1,2,0.5,1.0,0.6
阪神,芝,1400,Dubai Destination,3,0,2,0.0,0.6667,0.5
阪神,芝,1400,Dubawi,4,1,1,0.25,0.25,0.285714
阪神,芝,1400,Elusive Quality,1,0,0,0.0,0.0,0.25
阪神,芝,1400,End Sweep,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,Essence of Dubai,2,0,1,0.0,0.5,0.4
阪神,芝,1400,Fast Company,1,0,1,0.0,1.0,0.5
阪神,芝,1400,Firebreak,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Footstepsinthesand,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Forest Camp,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Frankel,1,0,1,0.0,1.0,0.5
阪神,芝,1400,Fusaichi Pegasus,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Galileo,4,0,0,0.0,0.0,0.142857
阪神,芝,1400,Generous,4,0,0,0.0,0.0,0.142857
阪神,芝,1400,Giant's Causeway,4,0,1,0.0,0.25,0.285714
阪神,芝,1400,Gone West,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Grand Slam,2,1,1,0.5,0.5,0.4
阪神,芝,1400,Halling,2,0,1,0.0,0.5,0.4
阪神,芝,1400,Hard Spun,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Harlan's Holiday,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Heart's Cry,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Hennessy,1,0,0,0.0,0.0,0.25
阪神,芝,1400,High Chaparral,5,2,3,0.4,0.6,0.5
阪神,芝,1400,Indian Ridge,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Intikhab,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Invincible Spirit,2,1,1,0.5,0.5,0.4
阪神,芝,1400,Kendargent,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Kingmambo,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Kris S.,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Lope de Vega,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Lord of England,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Mamool,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Marju,2,2,2,1.0,1.0,0.6
阪神,芝,1400,Medaglia d'Oro,1,0,1,0.0,1.0,0.5
阪神,芝,1400,Miswaki,1,1,1,1.0,1.0,0.5
阪神,芝,1400,More Than Ready,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Motivator,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Mr. Greeley,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Mutakddim,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Myboycharlie,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Nayef,1,0,1,0.0,1.0,0.5
阪神,芝,1400,New Approach,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Numerous,3,0,1,0.0,0.3333,0.333333
阪神,芝,1400,Oasis Dream,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Oratorio,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Orpen,2,0,1,0.0,0.5,0.4
阪神,芝,1400,Pyro,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Rail Link,2,1,1,0.5,0.5,0.4
阪神,芝,1400,Raven's Pass,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Rock of Gibraltar,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Royal Applause,4,1,1,0.25,0.25,0.285714
阪神,芝,1400,Sea of Secrets,5,0,2,0.0,0.4,0.375
阪神,芝,1400,Shirocco,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Singspiel,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Sinndar,5,0,1,0.0,0.2,0.25
阪神,芝,1400,Solon,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,Songandaprayer,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Storm Cat,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Street Boss,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Tale of Ekati,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Tale of the Cat,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,Tamayuz,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Tapit,2,0,0,0.0,0.0,0.2
阪神,芝,1400,Thewayyouare,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Thunder Gulch,1,0,0,0.0,0.0,0.25
阪神,芝,1400,Tribal Rule,2,1,1,0.5,0.5,0.4
阪神,芝,1400,Unbridled's Song,1,0,0,0.0,0.0,0.25
阪神,芝,1400,War Front,2,2,2,1.0,1.0,0.6
阪神,芝,1400,Wildcat Heir,1,0,0,0.0,0.0,0.25
阪神,芝,1400,アグネスタキオン,18,0,0,0.0,0.0,0.047619
阪神,芝,1400,アグネスデジタル,9,2,4,0.2222,0.4444,0.416667
阪神,芝,1400,アサクサデンエン,1,0,0,0.0,0.0,0.25
阪神,芝,1400,アジュディケーティング,1,0,0,0.0,0.0,0.25
阪神,芝,1400,アッミラーレ,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,アドマイヤコジーン,3,1,1,0.3333,0.3333,0.333333
阪神,芝,1400,アドマイヤドン,2,0,0,0.0,0.0,0.2
阪神,芝,1400,アドマイヤベガ,1,0,0,0.0,0.0,0.25
阪神,芝,1400,アドマイヤムーン,7,0,0,0.0,0.0,0.1
阪神,芝,1400,アフリート,3,1,2,0.3333,0.6667,0.5
阪神,芝,1400,アルカセット,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ウォーエンブレム,9,0,3,0.0,0.3333,0.333333
阪神,芝,1400,エンパイアメーカー,8,0,1,0.0,0.125,0.181818
阪神,芝,1400,オペラハウス,2,1,1,0.5,0.5,0.4
阪神,芝,1400,オレハマッテルゼ,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,キングカメハメハ,23,3,7,0.1304,0.3043,0.307692
阪神,芝,1400,キングヘイロー,4,1,1,0.25,0.25,0.285714
阪神,芝,1400,キンシャサノキセキ,4,0,1,0.0,0.25,0.285714
阪神,芝,1400,クロフネ,8,0,0,0.0,0.0,0.090909
阪神,芝,1400,グラスワンダー,2,0,0,0.0,0.0,0.2
阪神,芝,1400,コマンズ,5,0,1,0.0,0.2,0.25
阪神,芝,1400,コマンダーインチーフ,5,1,3,0.2,0.6,0.5
阪神,芝,1400,コロナドズクエスト,2,0,0,0.0,0.0,0.2
阪神,芝,1400,コンデュイット,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ゴールドアリュール,7,0,1,0.0,0.1429,0.2
阪神,芝,1400,ゴールドヘイロー,1,0,0,0.0,0.0,0.25
阪神,芝,1400,サクラバクシンオー,6,0,0,0.0,0.0,0.111111
阪神,芝,1400,サンデーサイレンス,14,0,2,0.0,0.1429,0.176471
阪神,芝,1400,サンライズペガサス,1,0,0,0.0,0.0,0.25
阪神,芝,1400,シンボリクリスエス,11,2,5,0.1818,0.4545,0.428571
阪神,芝,1400,ジャングルポケット,4,1,1,0.25,0.25,0.285714
阪神,芝,1400,スウェプトオーヴァーボード,4,0,1,0.0,0.25,0.285714
阪神,芝,1400,スタチューオブリバティ,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,ステイゴールド,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,ストリートセンス,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ストロングリターン,1,0,1,0.0,1.0,0.5
阪神,芝,1400,スピニングワールド,2,0,0,0.0,0.0,0.2
阪神,芝,1400,スペシャルウィーク,6,1,3,0.1667,0.5,0.444444
阪神,芝,1400,ゼンノロブロイ,10,0,2,0.0,0.2,0.230769
阪神,芝,1400,タイキシャトル,8,0,2,0.0,0.25,0.272727
阪神,芝,1400,タニノギムレット,1,0,1,0.0,1.0,0.5
阪神,芝,1400,ダイワメジャー,10,0,0,0.0,0.0,0.076923
阪神,芝,1400,ダンスインザダーク,20,2,5,0.1,0.25,0.26087
阪神,芝,1400,チチカステナンゴ,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ディープインパクト,27,2,5,0.0741,0.1852,0.2
阪神,芝,1400,デヒア,2,0,1,0.0,0.5,0.4
阪神,芝,1400,デュランダル,1,0,0,0.0,0.0,0.25
阪神,芝,1400,トウカイテイオー,2,0,0,0.0,0.0,0.2
阪神,芝,1400,トワイニング,1,0,0,0.0,0.0,0.25
阪神,芝,1400,トーヨーレインボー,1,0,1,0.0,1.0,0.5
阪神,芝,1400,ドリームジャーニー,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ネオユニヴァース,2,0,0,0.0,0.0,0.2
阪神,芝,1400,ノヴェリスト,2,0,0,0.0,0.0,0.2
阪神,芝,1400,ハーツクライ,9,1,6,0.1111,0.6667,0.583333
阪神,芝,1400,ハービンジャー,8,0,1,0.0,0.125,0.181818
阪神,芝,1400,バゴ,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,パラダイスクリーク,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ファスリエフ,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ファルブラヴ,4,0,0,0.0,0.0,0.142857
阪神,芝,1400,フジキセキ,25,1,10,0.04,0.4,0.392857
阪神,芝,1400,フレンチデピュティ,16,1,1,0.0625,0.0625,0.105263
阪神,芝,1400,ブライアンズタイム,6,2,3,0.3333,0.5,0.444444
阪神,芝,1400,ブラックタイド,2,0,0,0.0,0.0,0.2
阪神,芝,1400,プリサイスエンド,2,0,2,0.0,1.0,0.6
阪神,芝,1400,ホワイトマズル,2,0,0,0.0,0.0,0.2
阪神,芝,1400,マイネルラヴ,2,1,1,0.5,0.5,0.4
阪神,芝,1400,マヤノトップガン,3,0,1,0.0,0.3333,0.333333
阪神,芝,1400,マンハッタンカフェ,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,メジロベイリー,1,0,0,0.0,0.0,0.25
阪神,芝,1400,メジロマックイーン,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ヨハネスブルグ,7,0,1,0.0,0.1429,0.2
阪神,芝,1400,リンカーン,2,0,0,0.0,0.0,0.2
阪神,芝,1400,リンドシェーバー,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,ロックオブジブラルタル,3,0,0,0.0,0.0,0.166667
阪神,芝,1400,ロージズインメイ,1,0,1,0.0,1.0,0.5
阪神,芝,1400,ロードカナロア,1,0,0,0.0,0.0,0.25
阪神,芝,1400,ローレルゲレイロ,2,1,1,0.5,0.5,0.4
阪神,芝,1400,ワイルドラッシュ,2,0,1,0.0,0.5,0.4
阪神,芝,1400,ワークフォース,1,0,1,0.0,1.0,0.5
阪神,芝,1400,ヴィクトワールピサ,3,0,0,0.0,0.0,0.166667
阪神,芝,1600,A.P. Indy,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Acatenango,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Authorized,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Awesome of Course,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Azamour,1,0,1,0.0,1.0,0.5
阪神,芝,1600,Barathea,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Beat Hollow,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Bernardini,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Bernstein,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Bluegrass Cat,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Cactus Ridge,2,0,1,0.0,0.5,0.4
阪神,芝,1600,Caerleon,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Capote,1,0,0,0.0,0.0,0.25
阪神,芝,1600,City Zip,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,Closing Argument,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,Coronado's Quest,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Cozzene,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Curlin,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,Danehill Dancer,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Dansili,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Danzero,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Distorted Humor,3,0,0,0.0,0.0,0.166667
阪神,芝,1600,Doctor Dino,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Dr Fong,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Dubawi,2,1,2,0.5,1.0,0.6
阪神,芝,1600,Dynaformer,2,0,0,0.0,0.0,0.2
阪神,芝,1600,El Corredor,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Elusive Quality,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Empire Maker,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,Exceed And Excel,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Fast Company,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Firebreak,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Footstepsinthesand,1,1,1,1.0,1.0,0.5
阪神,芝,1600,Forest Camp,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Forest Wildcat,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Frankel,1,1,1,1.0,1.0,0.5
阪神,芝,1600,Galileo,6,0,1,0.0,0.1667,0.222222
阪神,芝,1600,Generous,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Giant's Causeway,5,0,2,0.0,0.4,0.375
阪神,芝,1600,Global Hunter,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Grand Lodge,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Harlan's Holiday,2,0,1,0.0,0.5,0.4
阪神,芝,1600,Heart's Cry,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Henrythenavigator,6,0,0,0.0,0.0,0.111111
阪神,芝,1600,High Chaparral,2,0,1,0.0,0.5,0.4
阪神,芝,1600,Intikhab,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Johan Cruyff,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Kendor,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Langfuhr,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Le Havre,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Lizard Island,4,0,1,0.0,0.25,0.285714
阪神,芝,1600,Lomitas,1,0,1,0.0,1.0,0.5
阪神,芝,1600,Lope de Vega,1,1,1,1.0,1.0,0.5
阪神,芝,1600,Lord of England,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Machiavellian,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Marju,1,0,1,0.0,1.0,0.5
阪神,芝,1600,Medaglia d'Oro,4,0,0,0.0,0.0,0.142857
阪神,芝,1600,Mineshaft,6,1,5,0.1667,0.8333,0.666667
阪神,芝,1600,Miswaki,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Monsun,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Mr. Greeley,5,0,0,0.0,0.0,0.125
阪神,芝,1600,Mtoto,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Mutakddim,1,0,0,0.0,0.0,0.25
阪神,芝,1600,My Golden Song,1,0,0,0.0,0.0,0.25
阪神,芝,1600,New Approach,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Numerous,5,2,2,0.4,0.4,0.375
阪神,芝,1600,Oasis Dream,2,1,1,0.5,0.5,0.4
阪神,芝,1600,Oratorio,1,0,1,0.0,1.0,0.5
阪神,芝,1600,Orpen,2,1,2,0.5,1.0,0.6
阪神,芝,1600,Pulpit,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Rainbow Quest,3,0,2,0.0,0.6667,0.5
阪神,芝,1600,Rock of Gibraltar,4,1,3,0.25,0.75,0.571429
阪神,芝,1600,Salt Lake,2,0,1,0.0,0.5,0.4
阪神,芝,1600,Scat Daddy,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Sea The Stars,2,0,1,0.0,0.5,0.4
阪神,芝,1600,Sevres Rose,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Shamardal,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Shirocco,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Sinndar,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,Smart Strike,2,0,1,0.0,0.5,0.4
阪神,芝,1600,Solon,2,2,2,1.0,1.0,0.6
阪神,芝,1600,Star Dabbler,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Storm Cat,6,2,3,0.3333,0.5,0.444444
阪神,芝,1600,Sunday Silence,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Tanino Gimlet,1,0,1,0.0,1.0,0.5
阪神,芝,1600,Tapit,2,1,1,0.5,0.5,0.4
阪神,芝,1600,Tejano Run,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Tiznow,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Tobougg,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Unbridled's Song,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Vindication,2,0,1,0.0,0.5,0.4
阪神,芝,1600,Whipper,2,0,0,0.0,0.0,0.2
阪神,芝,1600,Woodman,1,0,0,0.0,0.0,0.25
阪神,芝,1600,Yesbyjimminy,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,Zamindar,1,0,0,0.0,0.0,0.25
阪神,芝,1600,アグネスタキオン,13,0,4,0.0,0.3077,0.3125
阪神,芝,1600,アグネスデジタル,5,0,2,0.0,0.4,0.375
阪神,芝,1600,アッミラーレ,1,0,0,0.0,0.0,0.25
阪神,芝,1600,アドマイヤコジーン,5,1,1,0.2,0.2,0.25
阪神,芝,1600,アドマイヤベガ,2,0,0,0.0,0.0,0.2
阪神,芝,1600,アドマイヤムーン,5,0,0,0.0,0.0,0.125
阪神,芝,1600,アフリート,1,0,0,0.0,0.0,0.25
阪神,芝,1600,ウォーエンブレム,6,0,1,0.0,0.1667,0.222222
阪神,芝,1600,エリシオ,2,0,0,0.0,0.0,0.2
阪神,芝,1600,エンドスウィープ,2,1,1,0.5,0.5,0.4
阪神,芝,1600,エンパイアメーカー,6,1,2,0.1667,0.3333,0.333333
阪神,芝,1600,カリズマティック,1,0,0,0.0,0.0,0.25
阪神,芝,1600,キャプテンスティーヴ,1,0,0,0.0,0.0,0.25
阪神,芝,1600,キングカメハメハ,24,1,3,0.0417,0.125,0.148148
阪神,芝,1600,キングヘイロー,3,1,1,0.3333,0.3333,0.333333
阪神,芝,1600,キンシャサノキセキ,5,1,2,0.2,0.4,0.375
阪神,芝,1600,クロフネ,10,2,4,0.2,0.4,0.384615
阪神,芝,1600,グラスワンダー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,コマンダーインチーフ,1,0,0,0.0,0.0,0.25
阪神,芝,1600,コンデュイット,2,0,0,0.0,0.0,0.2
阪神,芝,1600,ゴールドアリュール,2,0,0,0.0,0.0,0.2
阪神,芝,1600,サクラバクシンオー,9,2,3,0.2222,0.3333,0.333333
阪神,芝,1600,サクラユタカオー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,サムライハート,1,0,1,0.0,1.0,0.5
阪神,芝,1600,サンデーサイレンス,17,1,3,0.0588,0.1765,0.2
阪神,芝,1600,ショウナンカンプ,1,0,0,0.0,0.0,0.25
阪神,芝,1600,シンボリクリスエス,4,0,0,0.0,0.0,0.142857
阪神,芝,1600,ジャイアントレッカー,2,0,1,0.0,0.5,0.4
阪神,芝,1600,ジャングルポケット,9,0,2,0.0,0.2222,0.25
阪神,芝,1600,スウェプトオーヴァーボード,5,0,0,0.0,0.0,0.125
阪神,芝,1600,スターオブコジーン,2,0,2,0.0,1.0,0.6
阪神,芝,1600,ステイゴールド,6,1,3,0.1667,0.5,0.444444
阪神,芝,1600,ストラヴィンスキー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,ストリートセンス,1,0,0,0.0,0.0,0.25
阪神,芝,1600,スペシャルウィーク,8,1,3,0.125,0.375,0.363636
阪神,芝,1600,ゼンノロブロイ,22,2,4,0.0909,0.1818,0.2
阪神,芝,1600,タイキシャトル,5,0,1,0.0,0.2,0.25
阪神,芝,1600,タニノギムレット,3,0,0,0.0,0.0,0.166667
阪神,芝,1600,ダイワメジャー,6,1,1,0.1667,0.1667,0.222222
阪神,芝,1600,ダンスインザダーク,18,3,4,0.1667,0.2222,0.238095
阪神,芝,1600,チチカステナンゴ,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,ディープインパクト,27,3,9,0.1111,0.3333,0.333333
阪神,芝,1600,ディープスカイ,1,0,1,0.0,1.0,0.5
阪神,芝,1600,トウカイテイオー,2,0,0,0.0,0.0,0.2
阪神,芝,1600,ナリタトップロード,1,0,1,0.0,1.0,0.5
阪神,芝,1600,ネオユニヴァース,8,0,0,0.0,0.0,0.090909
阪神,芝,1600,ノボジャック,2,0,0,0.0,0.0,0.2
阪神,芝,1600,ハーツクライ,9,0,2,0.0,0.2222,0.25
阪神,芝,1600,ハービンジャー,3,0,0,0.0,0.0,0.166667
阪神,芝,1600,バチアー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,パイロ,1,0,0,0.0,0.0,0.25
阪神,芝,1600,パントレセレブル,1,0,0,0.0,0.0,0.25
阪神,芝,1600,ビッグサンデー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,ファスリエフ,1,0,0,0.0,0.0,0.25
阪神,芝,1600,ファルブラヴ,4,0,0,0.0,0.0,0.142857
阪神,芝,1600,ファンタスティックライト,2,0,1,0.0,0.5,0.4
阪神,芝,1600,フォーティナイナー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,フサイチコンコルド,2,0,0,0.0,0.0,0.2
阪神,芝,1600,フジキセキ,19,1,7,0.0526,0.3684,0.363636
阪神,芝,1600,フレンチデピュティ,6,0,2,0.0,0.3333,0.333333
阪神,芝,1600,ブライアンズタイム,8,1,2,0.125,0.25,0.272727
阪神,芝,1600,ブラックタイド,1,0,0,0.0,0.0,0.25
阪神,芝,1600,プリサイスエンド,2,0,0,0.0,0.0,0.2
阪神,芝,1600,ホワイトマズル,5,1,2,0.2,0.4,0.375
阪神,芝,1600,ボストンハーバー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,マイネルラヴ,1,1,1,1.0,1.0,0.5
阪神,芝,1600,マヤノトップガン,2,0,0,0.0,0.0,0.2
阪神,芝,1600,マンハッタンカフェ,15,3,4,0.2,0.2667,0.277778
阪神,芝,1600,メイショウボーラー,1,0,0,0.0,0.0,0.25
阪神,芝,1600,メジロマックイーン,2,0,0,0.0,0.0,0.2
阪神,芝,1600,リンカーン,1,0,0,0.0,0.0,0.25
阪神,芝,1600,ロックオブジブラルタル,2,0,0,0.0,0.0,0.2
阪神,芝,1600,ロージズインメイ,1,0,0,0.0,0.0,0.25
阪神,芝,1600,ワイルドラッシュ,3,0,1,0.0,0.3333,0.333333
阪神,芝,1600,ヴィクトワールピサ,3,0,1,0.0,0.3333,0.333333
阪神,芝,1800,Action This Day,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Alamosa,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Arch,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Awesome of Course,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Azamour,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Barathea,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Bernstein,2,1,1,0.5,0.5,0.4
阪神,芝,1800,Cactus Ridge,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Caerleon,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Candy Ride,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Canford Cliffs,2,0,0,0.0,0.0,0.2
阪神,芝,1800,City Zip,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Congrats,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Coronado's Quest,1,1,1,1.0,1.0,0.5
阪神,芝,1800,Cozzene,2,0,1,0.0,0.5,0.4
阪神,芝,1800,Curlin,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Danehill,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Dansili,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Dark Angel,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Distorted Humor,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Dubai Destination,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Dubawi,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Elusive City,1,1,1,1.0,1.0,0.5
阪神,芝,1800,Empire Maker,3,0,1,0.0,0.3333,0.333333
阪神,芝,1800,Exceed And Excel,4,0,2,0.0,0.5,0.428571
阪神,芝,1800,Fasliyev,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Footstepsinthesand,4,2,2,0.5,0.5,0.428571
阪神,芝,1800,Forest Camp,3,0,1,0.0,0.3333,0.333333
阪神,芝,1800,Frankel,2,1,1,0.5,0.5,0.4
阪神,芝,1800,French Deputy,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Fusaichi Pegasus,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Galileo,6,1,1,0.1667,0.1667,0.222222
阪神,芝,1800,Ghostzapper,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Giant's Causeway,4,0,2,0.0,0.5,0.428571
阪神,芝,1800,Gone West,1,0,1,0.0,1.0,0.5
阪神,芝,1800,Harlan's Holiday,1,0,1,0.0,1.0,0.5
阪神,芝,1800,Heart's Cry,1,0,0,0.0,0.0,0.25
阪神,芝,1800,High Chaparral,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Holy Roman Emperor,2,0,0,0.0,0.0,0.2
阪神,芝,1800,Intikhab,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Jump Start,1,0,1,0.0,1.0,0.5
阪神,芝,1800,Kendargent,1,1,1,1.0,1.0,0.5
阪神,芝,1800,Kendor,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Key of Luck,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Kingmambo,3,0,0,0.0,0.0,0.166667
阪神,芝,1800,Kitten's Joy,4,1,3,0.25,0.75,0.571429
阪神,芝,1800,Le Havre,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Lizard Island,1,0,0,0.0,0.0,0.25
阪神,芝,1800,Machiavellian,2,1,2,0.5,1.0,0.6
