場所,芝ダ,距離,調教師,母数,勝利数,複勝数,単勝率,複勝率
中京,芝,1600,上原博之,1,0,1,0.0,1.0
中京,芝,1600,上村洋行,5,1,2,0.2,0.4
中京,芝,1600,中内田充,11,2,4,0.1818,0.3636
中京,芝,1600,中尾秀正,1,0,0,0.0,0.0
中京,芝,1600,中川公成,2,1,1,0.5,0.5
中京,芝,1600,中村直也,3,2,2,0.6667,0.6667
中京,芝,1600,中竹和也,1,1,1,1.0,1.0
中京,芝,1600,五十嵐忠,1,0,0,0.0,0.0
中京,芝,1600,今津博之,1,0,0,0.0,0.0
中京,芝,1600,今野貞一,4,0,1,0.0,0.25
中京,芝,1600,伊藤伸一,1,0,0,0.0,0.0
中京,芝,1600,佐々木晶,8,1,1,0.125,0.125
中京,芝,1600,佐藤吉勝,2,0,1,0.0,0.5
中京,芝,1600,加用正,1,0,0,0.0,0.0
中京,芝,1600,加藤和宏,3,0,0,0.0,0.0
中京,芝,1600,勢司和浩,1,0,0,0.0,0.0
中京,芝,1600,北出成人,4,0,0,0.0,0.0
中京,芝,1600,千田輝彦,4,0,1,0.0,0.25
中京,芝,1600,南井克巳,7,0,4,0.0,0.5714
中京,芝,1600,南田美知,2,0,0,0.0,0.0
中京,芝,1600,友道康夫,8,0,3,0.0,0.375
中京,芝,1600,古賀慎明,2,1,1,0.5,0.5
中京,芝,1600,吉岡辰弥,8,2,2,0.25,0.25
中京,芝,1600,吉村圭司,11,1,4,0.0909,0.3636
中京,芝,1600,吉田直弘,1,0,0,0.0,0.0
中京,芝,1600,和田雄二,1,0,0,0.0,0.0
中京,芝,1600,四位洋文,4,0,2,0.0,0.5
中京,芝,1600,国枝栄,3,0,0,0.0,0.0
中京,芝,1600,土田稔,4,0,0,0.0,0.0
中京,芝,1600,坂口智康,1,0,0,0.0,0.0
中京,芝,1600,堀内岳志,2,0,0,0.0,0.0
中京,芝,1600,堀宣行,3,0,1,0.0,0.3333
中京,芝,1600,大久保龍,7,0,0,0.0,0.0
中京,芝,1600,大和田成,2,0,1,0.0,0.5
中京,芝,1600,大根田裕,3,0,0,0.0,0.0
中京,芝,1600,大橋勇樹,2,0,0,0.0,0.0
中京,芝,1600,大竹正博,1,0,0,0.0,0.0
中京,芝,1600,奥村豊,1,0,0,0.0,0.0
中京,芝,1600,安田翔伍,3,0,1,0.0,0.3333
中京,芝,1600,安田隆行,5,0,1,0.0,0.2
中京,芝,1600,安達昭夫,3,0,0,0.0,0.0
中京,芝,1600,宗像義忠,1,0,0,0.0,0.0
中京,芝,1600,宮徹,4,0,2,0.0,0.5
中京,芝,1600,宮本博,1,0,0,0.0,0.0
中京,芝,1600,宮田敬介,4,1,1,0.25,0.25
中京,芝,1600,寺島良,3,0,0,0.0,0.0
中京,芝,1600,小島茂之,6,1,1,0.1667,0.1667
中京,芝,1600,小崎憲,2,0,0,0.0,0.0
中京,芝,1600,小手川準,1,0,0,0.0,0.0
中京,芝,1600,小林真也,3,0,1,0.0,0.3333
中京,芝,1600,小栗実,2,0,0,0.0,0.0
中京,芝,1600,小椋研介,2,0,0,0.0,0.0
中京,芝,1600,小野次郎,1,0,0,0.0,0.0
中京,芝,1600,岡田稲男,4,0,1,0.0,0.25
中京,芝,1600,川村禎彦,1,0,0,0.0,0.0
中京,芝,1600,平田修,7,0,1,0.0,0.1429
中京,芝,1600,庄野靖志,6,0,1,0.0,0.1667
中京,芝,1600,戸田博文,6,0,0,0.0,0.0
中京,芝,1600,手塚貴久,1,0,0,0.0,0.0
中京,芝,1600,斉藤崇史,6,1,1,0.1667,0.1667
中京,芝,1600,斎藤誠,3,1,2,0.3333,0.6667
中京,芝,1600,新谷功一,2,2,2,1.0,1.0
中京,芝,1600,昆貢,7,2,4,0.2857,0.5714
中京,芝,1600,服部利之,5,0,1,0.0,0.2
中京,芝,1600,木原一良,3,0,0,0.0,0.0
中京,芝,1600,木村哲也,4,1,2,0.25,0.5
中京,芝,1600,本田優,2,0,0,0.0,0.0
中京,芝,1600,本間忍,1,0,0,0.0,0.0
中京,芝,1600,杉山佳明,3,2,3,0.6667,1.0
中京,芝,1600,杉山晴紀,4,0,1,0.0,0.25
中京,芝,1600,杉浦宏昭,1,0,1,0.0,1.0
中京,芝,1600,村山明,3,0,1,0.0,0.3333
中京,芝,1600,松下武士,7,0,0,0.0,0.0
中京,芝,1600,松永幹夫,6,1,4,0.1667,0.6667
中京,芝,1600,松永康利,3,0,1,0.0,0.3333
中京,芝,1600,松永昌博,3,0,1,0.0,0.3333
中京,芝,1600,林徹,4,0,0,0.0,0.0
中京,芝,1600,栗田徹,2,1,2,0.5,1.0
中京,芝,1600,根本康広,2,0,0,0.0,0.0
中京,芝,1600,梅田智之,5,0,1,0.0,0.2
中京,芝,1600,森田直行,2,0,0,0.0,0.0
中京,芝,1600,森秀行,2,0,1,0.0,0.5
中京,芝,1600,橋口慎介,5,0,2,0.0,0.4
中京,芝,1600,橋田満,1,0,0,0.0,0.0
中京,芝,1600,武幸四郎,9,0,0,0.0,0.0
中京,芝,1600,武英智,5,1,1,0.2,0.2
中京,芝,1600,水野貴広,2,0,0,0.0,0.0
中京,芝,1600,池上昌和,1,0,1,0.0,1.0
中京,芝,1600,池江泰寿,13,2,3,0.1538,0.2308
中京,芝,1600,池添兼雄,1,0,0,0.0,0.0
中京,芝,1600,池添学,7,0,2,0.0,0.2857
中京,芝,1600,河内洋,4,0,1,0.0,0.25
中京,芝,1600,河嶋宏樹,1,0,0,0.0,0.0
中京,芝,1600,浜田多実,5,0,0,0.0,0.0
中京,芝,1600,清水久詞,19,4,5,0.2105,0.2632
中京,芝,1600,渡辺薫彦,7,0,3,0.0,0.4286
中京,芝,1600,牧浦充徳,1,0,0,0.0,0.0
中京,芝,1600,牧田和弥,2,0,0,0.0,0.0
中京,芝,1600,田中克典,2,1,1,0.5,0.5
中京,芝,1600,田中博康,3,0,0,0.0,0.0
中京,芝,1600,畑端省吾,1,0,0,0.0,0.0
中京,芝,1600,畠山吉宏,2,0,0,0.0,0.0
中京,芝,1600,的場均,1,0,0,0.0,0.0
中京,芝,1600,相沢郁,3,0,1,0.0,0.3333
中京,芝,1600,矢作芳人,8,1,1,0.125,0.125
中京,芝,1600,矢野英一,1,0,0,0.0,0.0
中京,芝,1600,石坂公一,2,0,0,0.0,0.0
中京,芝,1600,石橋守,6,0,1,0.0,0.1667
中京,芝,1600,稲垣幸雄,1,0,0,0.0,0.0
中京,芝,1600,笹田和秀,8,1,3,0.125,0.375
中京,芝,1600,茶木太樹,1,0,0,0.0,0.0
中京,芝,1600,荒川義之,4,0,2,0.0,0.5
中京,芝,1600,菊川正達,2,0,0,0.0,0.0
中京,芝,1600,菊沢隆徳,3,0,1,0.0,0.3333
中京,芝,1600,藤原英昭,16,3,6,0.1875,0.375
中京,芝,1600,藤岡健一,6,0,1,0.0,0.1667
中京,芝,1600,藤沢則雄,1,0,1,0.0,1.0
中京,芝,1600,藤野健太,1,0,0,0.0,0.0
中京,芝,1600,蛯名利弘,2,0,0,0.0,0.0
中京,芝,1600,蛯名正義,2,0,2,0.0,1.0
中京,芝,1600,西園正都,3,0,0,0.0,0.0
中京,芝,1600,西村真幸,6,0,2,0.0,0.3333
中京,芝,1600,角田晃一,2,0,0,0.0,0.0
中京,芝,1600,角田輝也,1,0,0,0.0,0.0
中京,芝,1600,谷潔,1,0,0,0.0,0.0
中京,芝,1600,辻野泰之,8,1,3,0.125,0.375
中京,芝,1600,野中賢二,4,0,0,0.0,0.0
中京,芝,1600,金成貴史,3,0,1,0.0,0.3333
中京,芝,1600,鈴木伸尋,2,0,0,0.0,0.0
中京,芝,1600,鈴木孝志,5,1,4,0.2,0.8
中京,芝,1600,長谷川浩,3,1,1,0.3333,0.3333
中京,芝,1600,音無秀孝,4,0,0,0.0,0.0
中京,芝,1600,須貝尚介,4,1,1,0.25,0.25
中京,芝,1600,飯田祐史,3,0,0,0.0,0.0
中京,芝,1600,飯田雄三,2,0,0,0.0,0.0
中京,芝,1600,高木登,1,0,0,0.0,0.0
中京,芝,1600,高柳大輔,3,0,1,0.0,0.3333
中京,芝,1600,高橋一哉,1,0,0,0.0,0.0
中京,芝,1600,高橋亮,4,0,2,0.0,0.5
中京,芝,1600,高橋康之,9,0,1,0.0,0.1111
中京,芝,1600,高橋文雅,1,0,0,0.0,0.0
中京,芝,1600,高橋義忠,2,0,0,0.0,0.0
中京,芝,1600,高橋裕,1,0,0,0.0,0.0
中京,芝,1600,高野友和,7,1,3,0.1429,0.4286
中京,芝,1600,鮫島一歩,1,0,0,0.0,0.0
中京,芝,1600,鹿戸雄一,4,0,1,0.0,0.25
中京,芝,1600,黒岩陽一,1,0,0,0.0,0.0
中京,芝,2000,上原博之,3,0,0,0.0,0.0
中京,芝,2000,上村洋行,9,2,4,0.2222,0.4444
中京,芝,2000,中内田充,5,1,3,0.2,0.6
中京,芝,2000,中尾秀正,3,1,2,0.3333,0.6667
中京,芝,2000,中村直也,5,3,4,0.6,0.8
中京,芝,2000,中竹和也,7,0,2,0.0,0.2857
中京,芝,2000,久保田貴,1,0,0,0.0,0.0
中京,芝,2000,今野貞一,5,1,2,0.2,0.4
中京,芝,2000,伊坂重信,1,0,0,0.0,0.0
中京,芝,2000,伊藤伸一,1,0,0,0.0,0.0
中京,芝,2000,伊藤圭三,1,0,0,0.0,0.0
中京,芝,2000,佐々木晶,7,1,4,0.1429,0.5714
中京,芝,2000,加用正,2,0,0,0.0,0.0
中京,芝,2000,加藤和宏,2,0,1,0.0,0.5
中京,芝,2000,加藤士津,3,0,1,0.0,0.3333
中京,芝,2000,勢司和浩,3,2,2,0.6667,0.6667
中京,芝,2000,北出成人,4,0,0,0.0,0.0
中京,芝,2000,千田輝彦,8,0,1,0.0,0.125
中京,芝,2000,南井克巳,3,0,1,0.0,0.3333
中京,芝,2000,南弘樹,1,0,0,0.0,0.0
中京,芝,2000,南田美知,4,0,0,0.0,0.0
中京,芝,2000,友道康夫,13,1,5,0.0769,0.3846
