前走競馬場,前走芝ダ,前走距離数値,前4角位置カテゴリ,件数,勝利数,複勝数,単勝払戻合計,複勝払戻合計,勝率,複勝率,単回収率,複回収率
名古,ダ,2100,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
名古,ダ,2500,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,820,1番手,6,0,1,0.0,480.0,0.0,16.67,0.0,80.0
園田,ダ,820,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1230,1番手,7,0,1,0.0,350.0,0.0,14.29,0.0,50.0
園田,ダ,1230,2-3番手,5,0,1,0.0,1130.0,0.0,20.0,0.0,226.0
園田,ダ,1230,4-6番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1230,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1230,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1400,1番手,52,2,8,1040.0,4390.0,3.85,15.38,20.0,84.42
園田,ダ,1400,2-3番手,45,5,9,9780.0,4560.0,11.11,20.0,217.33,101.33
園田,ダ,1400,4-6番手,34,0,4,0.0,2060.0,0.0,11.76,0.0,60.59
園田,ダ,1400,7-10番手,36,0,3,0.0,2680.0,0.0,8.33,0.0,74.44
園田,ダ,1400,11番手以下,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1700,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1700,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1700,4-6番手,4,0,1,0.0,870.0,0.0,25.0,0.0,217.5
園田,ダ,1700,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1700,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1870,1番手,7,1,1,6070.0,1230.0,14.29,14.29,867.14,175.71
園田,ダ,1870,2-3番手,7,1,1,320.0,190.0,14.29,14.29,45.71,27.14
園田,ダ,1870,4-6番手,6,1,2,210.0,540.0,16.67,33.33,35.0,90.0
園田,ダ,1870,7-10番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,1870,11番手以下,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
園田,ダ,2400,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1000,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1200,1番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1200,2-3番手,4,0,1,0.0,3000.0,0.0,25.0,0.0,750.0
大井,ダ,1200,4-6番手,7,0,4,0.0,1640.0,0.0,57.14,0.0,234.29
大井,ダ,1200,7-10番手,16,2,2,1550.0,620.0,12.5,12.5,96.88,38.75
大井,ダ,1200,11番手以下,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1400,1番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1400,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1600,1番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1600,2-3番手,4,0,1,0.0,150.0,0.0,25.0,0.0,37.5
大井,ダ,1600,4-6番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1600,7-10番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1700,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1800,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1800,2-3番手,5,0,1,0.0,270.0,0.0,20.0,0.0,54.0
大井,ダ,1800,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
大井,ダ,1800,7-10番手,7,1,3,2590.0,970.0,14.29,42.86,370.0,138.57
大井,ダ,2000,1番手,9,0,1,0.0,620.0,0.0,11.11,0.0,68.89
大井,ダ,2000,2-3番手,6,1,2,310.0,570.0,16.67,33.33,51.67,95.0
大井,ダ,2000,4-6番手,5,1,3,260.0,2230.0,20.0,60.0,52.0,446.0
大井,ダ,2000,7-10番手,11,0,2,0.0,310.0,0.0,18.18,0.0,28.18
大井,ダ,2000,11番手以下,5,0,1,0.0,210.0,0.0,20.0,0.0,42.0
大井,ダ,2600,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,800,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,800,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,800,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,1400,1番手,3,0,1,0.0,310.0,0.0,33.33,0.0,103.33
姫路,ダ,1400,2-3番手,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,1400,4-6番手,2,0,1,0.0,160.0,0.0,50.0,0.0,80.0
姫路,ダ,1400,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,1400,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,1500,1番手,7,0,1,0.0,290.0,0.0,14.29,0.0,41.43
姫路,ダ,1500,2-3番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,1500,4-6番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
姫路,ダ,1500,7-10番手,3,0,1,0.0,910.0,0.0,33.33,0.0,303.33
姫路,ダ,1800,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
小倉,ダ,1000,1番手,48,4,13,1600.0,3380.0,8.33,27.08,33.33,70.42
小倉,ダ,1000,2-3番手,77,5,23,1810.0,4850.0,6.49,29.87,23.51,62.99
小倉,ダ,1000,4-6番手,84,5,20,5660.0,6260.0,5.95,23.81,67.38,74.52
小倉,ダ,1000,7-10番手,121,7,16,10660.0,6200.0,5.79,13.22,88.1,51.24
小倉,ダ,1000,11番手以下,64,1,3,5220.0,1240.0,1.56,4.69,81.56,19.38
小倉,ダ,1700,1番手,101,12,28,7040.0,7420.0,11.88,27.72,69.7,73.47
小倉,ダ,1700,2-3番手,271,33,70,22810.0,23420.0,12.18,25.83,84.17,86.42
小倉,ダ,1700,4-6番手,239,19,56,26840.0,23800.0,7.95,23.43,112.3,99.58
小倉,ダ,1700,7-10番手,397,18,62,23800.0,23370.0,4.53,15.62,59.95,58.87
小倉,ダ,1700,11番手以下,147,2,15,3500.0,10180.0,1.36,10.2,23.81,69.25
小倉,ダ,2400,1番手,2,1,2,260.0,400.0,50.0,100.0,130.0,200.0
小倉,ダ,2400,2-3番手,11,4,6,1940.0,1640.0,36.36,54.55,176.36,149.09
小倉,ダ,2400,4-6番手,7,0,1,0.0,650.0,0.0,14.29,0.0,92.86
小倉,ダ,2400,7-10番手,14,1,6,1240.0,2020.0,7.14,42.86,88.57,144.29
小倉,ダ,2400,11番手以下,4,1,1,280.0,150.0,25.0,25.0,70.0,37.5
小倉,芝,1200,1番手,104,10,28,4740.0,7690.0,9.62,26.92,45.58,73.94
小倉,芝,1200,2-3番手,289,24,77,28450.0,23990.0,8.3,26.64,98.44,83.01
小倉,芝,1200,4-6番手,275,25,61,24880.0,18390.0,9.09,22.18,90.47,66.87
小倉,芝,1200,7-10番手,491,20,77,19510.0,30080.0,4.07,15.68,39.74,61.26
小倉,芝,1200,11番手以下,147,4,11,2360.0,7940.0,2.72,7.48,16.05,54.01
小倉,芝,1800,1番手,58,5,12,4640.0,2920.0,8.62,20.69,80.0,50.34
小倉,芝,1800,2-3番手,150,15,41,11920.0,10010.0,10.0,27.33,79.47,66.73
小倉,芝,1800,4-6番手,124,6,25,7820.0,7110.0,4.84,20.16,63.06,57.34
小倉,芝,1800,7-10番手,257,14,64,32650.0,35630.0,5.45,24.9,127.04,138.64
小倉,芝,1800,11番手以下,73,1,7,7670.0,4340.0,1.37,9.59,105.07,59.45
小倉,芝,2000,1番手,51,11,16,4410.0,2590.0,21.57,31.37,86.47,50.78
小倉,芝,2000,2-3番手,114,10,35,9510.0,11050.0,8.77,30.7,83.42,96.93
小倉,芝,2000,4-6番手,119,9,37,2480.0,9410.0,7.56,31.09,20.84,79.08
小倉,芝,2000,7-10番手,194,6,36,3770.0,13110.0,3.09,18.56,19.43,67.58
小倉,芝,2000,11番手以下,72,0,7,0.0,1970.0,0.0,9.72,0.0,27.36
小倉,芝,2600,1番手,20,2,6,860.0,1250.0,10.0,30.0,43.0,62.5
小倉,芝,2600,2-3番手,44,2,11,770.0,3030.0,4.55,25.0,17.5,68.86
小倉,芝,2600,4-6番手,45,2,11,1840.0,2520.0,4.44,24.44,40.89,56.0
小倉,芝,2600,7-10番手,81,6,21,3850.0,8310.0,7.41,25.93,47.53,102.59
小倉,芝,2600,11番手以下,25,0,2,0.0,530.0,0.0,8.0,0.0,21.2
小倉,芝,2860,1番手,12,0,3,0.0,610.0,0.0,25.0,0.0,50.83
小倉,芝,2860,2-3番手,5,1,1,430.0,160.0,20.0,20.0,86.0,32.0
小倉,芝,2860,4-6番手,5,0,1,0.0,150.0,0.0,20.0,0.0,30.0
小倉,芝,2860,7-10番手,32,0,2,0.0,980.0,0.0,6.25,0.0,30.63
小倉,芝,2860,11番手以下,14,0,3,0.0,1600.0,0.0,21.43,0.0,114.29
小倉,芝,3390,1番手,8,0,2,0.0,380.0,0.0,25.0,0.0,47.5
小倉,芝,3390,2-3番手,15,2,11,660.0,3190.0,13.33,73.33,44.0,212.67
小倉,芝,3390,4-6番手,18,0,2,0.0,730.0,0.0,11.11,0.0,40.56
小倉,芝,3390,7-10番手,13,0,1,0.0,230.0,0.0,7.69,0.0,17.69
小倉,芝,3390,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,900,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,900,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,900,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,900,7-10番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1400,1番手,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1400,2-3番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1400,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1400,7-10番手,2,0,1,0.0,630.0,0.0,50.0,0.0,315.0
川崎,ダ,1400,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1500,1番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1500,2-3番手,4,0,1,0.0,2780.0,0.0,25.0,0.0,695.0
川崎,ダ,1500,4-6番手,6,0,1,0.0,170.0,0.0,16.67,0.0,28.33
川崎,ダ,1500,7-10番手,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1500,11番手以下,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,1600,1番手,17,1,5,210.0,3170.0,5.88,29.41,12.35,186.47
川崎,ダ,1600,2-3番手,15,1,2,610.0,1040.0,6.67,13.33,40.67,69.33
川崎,ダ,1600,4-6番手,14,1,3,740.0,2130.0,7.14,21.43,52.86,152.14
川崎,ダ,1600,7-10番手,37,1,2,1610.0,800.0,2.7,5.41,43.51,21.62
川崎,ダ,1600,11番手以下,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,2000,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,2000,4-6番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,2000,7-10番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,2100,1番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,2100,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
川崎,ダ,2100,4-6番手,2,0,1,0.0,190.0,0.0,50.0,0.0,95.0
川崎,ダ,2100,7-10番手,4,0,2,0.0,1090.0,0.0,50.0,0.0,272.5
川崎,ダ,2100,11番手以下,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,ダ,1200,1番手,75,9,20,4910.0,5150.0,12.0,26.67,65.47,68.67
新潟,ダ,1200,2-3番手,144,14,42,14540.0,11730.0,9.72,29.17,100.97,81.46
新潟,ダ,1200,4-6番手,170,9,35,9030.0,13160.0,5.29,20.59,53.12,77.41
新潟,ダ,1200,7-10番手,303,17,47,21630.0,20360.0,5.61,15.51,71.39,67.19
新潟,ダ,1200,11番手以下,114,2,14,1720.0,8150.0,1.75,12.28,15.09,71.49
新潟,ダ,1800,1番手,83,8,27,3260.0,6120.0,9.64,32.53,39.28,73.73
新潟,ダ,1800,2-3番手,193,21,61,9410.0,16580.0,10.88,31.61,48.76,85.91
新潟,ダ,1800,4-6番手,195,16,44,9200.0,13360.0,8.21,22.56,47.18,68.51
新潟,ダ,1800,7-10番手,375,18,74,19560.0,35380.0,4.8,19.73,52.16,94.35
新潟,ダ,1800,11番手以下,119,3,14,7130.0,7930.0,2.52,11.76,59.92,66.64
新潟,ダ,2500,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,ダ,2500,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,ダ,2500,4-6番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,ダ,2500,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,ダ,2500,11番手以下,2,0,1,0.0,270.0,0.0,50.0,0.0,135.0
新潟,芝,1000,1番手,48,0,9,0.0,2750.0,0.0,18.75,0.0,57.29
新潟,芝,1000,2-3番手,103,6,18,3270.0,6940.0,5.83,17.48,31.75,67.38
新潟,芝,1000,4-6番手,110,9,18,7540.0,7230.0,8.18,16.36,68.55,65.73
新潟,芝,1000,7-10番手,203,11,30,31390.0,23920.0,5.42,14.78,154.63,117.83
新潟,芝,1000,11番手以下,87,3,8,4260.0,5630.0,3.45,9.2,48.97,64.71
新潟,芝,1200,1番手,23,2,7,870.0,1350.0,8.7,30.43,37.83,58.7
新潟,芝,1200,2-3番手,71,12,20,15930.0,6650.0,16.9,28.17,224.37,93.66
新潟,芝,1200,4-6番手,58,10,12,6280.0,2660.0,17.24,20.69,108.28,45.86
新潟,芝,1200,7-10番手,115,4,22,4090.0,8570.0,3.48,19.13,35.57,74.52
新潟,芝,1200,11番手以下,39,2,5,1400.0,1620.0,5.13,12.82,35.9,41.54
新潟,芝,1400,1番手,25,2,7,1360.0,1610.0,8.0,28.0,54.4,64.4
新潟,芝,1400,2-3番手,76,6,15,5170.0,4160.0,7.89,19.74,68.03,54.74
新潟,芝,1400,4-6番手,85,2,13,9400.0,5300.0,2.35,15.29,110.59,62.35
新潟,芝,1400,7-10番手,121,6,23,5520.0,10680.0,4.96,19.01,45.62,88.26
新潟,芝,1400,11番手以下,40,1,5,2880.0,4250.0,2.5,12.5,72.0,106.25
新潟,芝,1600,1番手,23,2,4,1600.0,1790.0,8.7,17.39,69.57,77.83
新潟,芝,1600,2-3番手,72,7,15,4340.0,4380.0,9.72,20.83,60.28,60.83
新潟,芝,1600,4-6番手,73,6,18,2930.0,6760.0,8.22,24.66,40.14,92.6
新潟,芝,1600,7-10番手,128,16,32,9270.0,9140.0,12.5,25.0,72.42,71.41
新潟,芝,1600,11番手以下,45,1,4,320.0,2980.0,2.22,8.89,7.11,66.22
新潟,芝,1800,1番手,36,5,10,4520.0,2280.0,13.89,27.78,125.56,63.33
新潟,芝,1800,2-3番手,82,7,19,3340.0,4860.0,8.54,23.17,40.73,59.27
新潟,芝,1800,4-6番手,90,4,21,1690.0,5660.0,4.44,23.33,18.78,62.89
新潟,芝,1800,7-10番手,173,13,37,19010.0,9910.0,7.51,21.39,109.88,57.28
新潟,芝,1800,11番手以下,59,2,7,790.0,4630.0,3.39,11.86,13.39,78.47
新潟,芝,2000,1番手,24,4,5,5270.0,2030.0,16.67,20.83,219.58,84.58
新潟,芝,2000,2-3番手,76,4,18,3530.0,9280.0,5.26,23.68,46.45,122.11
新潟,芝,2000,4-6番手,75,3,14,2530.0,3690.0,4.0,18.67,33.73,49.2
新潟,芝,2000,7-10番手,125,7,27,7400.0,9000.0,5.6,21.6,59.2,72.0
新潟,芝,2000,11番手以下,45,1,5,3450.0,3860.0,2.22,11.11,76.67,85.78
新潟,芝,2200,1番手,16,0,3,0.0,670.0,0.0,18.75,0.0,41.88
新潟,芝,2200,2-3番手,31,5,14,2130.0,2590.0,16.13,45.16,68.71,83.55
新潟,芝,2200,4-6番手,45,4,10,4820.0,1810.0,8.89,22.22,107.11,40.22
新潟,芝,2200,7-10番手,62,11,18,5860.0,4900.0,17.74,29.03,94.52,79.03
新潟,芝,2200,11番手以下,19,2,5,1700.0,3820.0,10.53,26.32,89.47,201.05
新潟,芝,2400,1番手,6,0,1,0.0,110.0,0.0,16.67,0.0,18.33
新潟,芝,2400,2-3番手,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,2400,4-6番手,15,4,6,3310.0,1130.0,26.67,40.0,220.67,75.33
新潟,芝,2400,7-10番手,19,3,5,1810.0,990.0,15.79,26.32,95.26,52.11
新潟,芝,2400,11番手以下,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,2850,1番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,2850,2-3番手,4,0,1,0.0,390.0,0.0,25.0,0.0,97.5
新潟,芝,2850,4-6番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,2850,7-10番手,11,0,1,0.0,1240.0,0.0,9.09,0.0,112.73
新潟,芝,2850,11番手以下,5,0,2,0.0,2060.0,0.0,40.0,0.0,412.0
新潟,芝,2890,1番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,2890,2-3番手,5,0,1,0.0,340.0,0.0,20.0,0.0,68.0
新潟,芝,2890,4-6番手,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,2890,7-10番手,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,2890,11番手以下,15,0,1,0.0,920.0,0.0,6.67,0.0,61.33
新潟,芝,3250,1番手,5,1,2,140.0,480.0,20.0,40.0,28.0,96.0
新潟,芝,3250,2-3番手,5,1,2,630.0,380.0,20.0,40.0,126.0,76.0
新潟,芝,3250,4-6番手,5,1,2,290.0,410.0,20.0,40.0,58.0,82.0
新潟,芝,3250,7-10番手,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,3250,11番手以下,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,3290,1番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,3290,2-3番手,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
新潟,芝,3290,4-6番手,4,0,1,0.0,180.0,0.0,25.0,0.0,45.0
新潟,芝,3290,7-10番手,4,0,1,0.0,300.0,0.0,25.0,0.0,75.0
札幌,ダ,1000,1番手,19,2,4,650.0,580.0,10.53,21.05,34.21,30.53
札幌,ダ,1000,2-3番手,36,2,8,630.0,2430.0,5.56,22.22,17.5,67.5
札幌,ダ,1000,4-6番手,23,0,3,0.0,1150.0,0.0,13.04,0.0,50.0
札幌,ダ,1000,7-10番手,65,1,8,600.0,3140.0,1.54,12.31,9.23,48.31
札幌,ダ,1000,11番手以下,26,0,1,0.0,370.0,0.0,3.85,0.0,14.23
札幌,ダ,1700,1番手,60,4,13,1440.0,2960.0,6.67,21.67,24.0,49.33
札幌,ダ,1700,2-3番手,135,7,34,3570.0,7750.0,5.19,25.19,26.44,57.41
札幌,ダ,1700,4-6番手,115,8,23,5610.0,6380.0,6.96,20.0,48.78,55.48
札幌,ダ,1700,7-10番手,194,12,35,22070.0,14140.0,6.19,18.04,113.76,72.89
札幌,ダ,1700,11番手以下,73,1,3,700.0,1050.0,1.37,4.11,9.59,14.38
札幌,ダ,2400,1番手,2,0,1,0.0,180.0,0.0,50.0,0.0,90.0
札幌,ダ,2400,2-3番手,3,0,1,0.0,120.0,0.0,33.33,0.0,40.0
札幌,ダ,2400,4-6番手,3,2,2,4110.0,1000.0,66.67,66.67,1370.0,333.33
札幌,ダ,2400,7-10番手,6,1,2,5620.0,1150.0,16.67,33.33,936.67,191.67
札幌,芝,1200,1番手,37,3,10,1640.0,1980.0,8.11,27.03,44.32,53.51
札幌,芝,1200,2-3番手,100,7,26,7110.0,9370.0,7.0,26.0,71.1,93.7
札幌,芝,1200,4-6番手,77,7,18,4250.0,5300.0,9.09,23.38,55.19,68.83
札幌,芝,1200,7-10番手,152,1,28,580.0,12570.0,0.66,18.42,3.82,82.7
札幌,芝,1200,11番手以下,52,3,6,8730.0,3240.0,5.77,11.54,167.88,62.31
札幌,芝,1500,1番手,28,10,12,9260.0,3670.0,35.71,42.86,330.71,131.07
札幌,芝,1500,2-3番手,54,6,10,3030.0,1740.0,11.11,18.52,56.11,32.22
札幌,芝,1500,4-6番手,42,3,9,3170.0,1970.0,7.14,21.43,75.48,46.9
札幌,芝,1500,7-10番手,76,3,11,12000.0,4740.0,3.95,14.47,157.89,62.37
札幌,芝,1500,11番手以下,31,0,1,0.0,170.0,0.0,3.23,0.0,5.48
札幌,芝,1800,1番手,31,3,10,1170.0,2220.0,9.68,32.26,37.74,71.61
札幌,芝,1800,2-3番手,57,4,14,12050.0,6160.0,7.02,24.56,211.4,108.07
札幌,芝,1800,4-6番手,58,6,12,18500.0,4460.0,10.34,20.69,318.97,76.9
札幌,芝,1800,7-10番手,88,5,21,1900.0,7480.0,5.68,23.86,21.59,85.0
札幌,芝,1800,11番手以下,33,0,3,0.0,910.0,0.0,9.09,0.0,27.58
札幌,芝,2000,1番手,31,4,11,3310.0,3310.0,12.9,35.48,106.77,106.77
札幌,芝,2000,2-3番手,85,8,30,6360.0,9080.0,9.41,35.29,74.82,106.82
札幌,芝,2000,4-6番手,57,3,11,2900.0,3080.0,5.26,19.3,50.88,54.04
札幌,芝,2000,7-10番手,129,10,25,10930.0,13010.0,7.75,19.38,84.73,100.85
札幌,芝,2000,11番手以下,38,1,3,170.0,940.0,2.63,7.89,4.47,24.74
札幌,芝,2600,1番手,15,2,4,800.0,710.0,13.33,26.67,53.33,47.33
札幌,芝,2600,2-3番手,34,3,7,3200.0,1910.0,8.82,20.59,94.12,56.18
札幌,芝,2600,4-6番手,39,2,10,650.0,2500.0,5.13,25.64,16.67,64.1
札幌,芝,2600,7-10番手,58,3,10,950.0,5770.0,5.17,17.24,16.38,99.48
札幌,芝,2600,11番手以下,24,1,2,1310.0,750.0,4.17,8.33,54.58,31.25
東京,ダ,1300,1番手,22,1,6,700.0,1470.0,4.55,27.27,31.82,66.82
東京,ダ,1300,2-3番手,71,9,22,5360.0,7360.0,12.68,30.99,75.49,103.66
東京,ダ,1300,4-6番手,57,4,13,14820.0,5180.0,7.02,22.81,260.0,90.88
東京,ダ,1300,7-10番手,105,5,16,2470.0,5700.0,4.76,15.24,23.52,54.29
東京,ダ,1300,11番手以下,36,1,3,1950.0,1420.0,2.78,8.33,54.17,39.44
東京,ダ,1400,1番手,116,14,28,9100.0,6090.0,12.07,24.14,78.45,52.5
東京,ダ,1400,2-3番手,364,37,96,29580.0,27140.0,10.16,26.37,81.26,74.56
東京,ダ,1400,4-6番手,328,30,84,48320.0,35790.0,9.15,25.61,147.32,109.12
東京,ダ,1400,7-10番手,555,31,94,32790.0,34150.0,5.59,16.94,59.08,61.53
東京,ダ,1400,11番手以下,215,8,33,25600.0,16850.0,3.72,15.35,119.07,78.37
東京,ダ,1600,1番手,143,8,29,6480.0,7710.0,5.59,20.28,45.31,53.92
東京,ダ,1600,2-3番手,399,35,112,27570.0,30100.0,8.77,28.07,69.1,75.44
東京,ダ,1600,4-6番手,338,31,90,17470.0,25900.0,9.17,26.63,51.69,76.63
東京,ダ,1600,7-10番手,674,40,139,29410.0,44480.0,5.93,20.62,43.64,65.99
東京,ダ,1600,11番手以下,240,9,37,7510.0,14200.0,3.75,15.42,31.29,59.17
東京,ダ,2100,1番手,55,5,13,2330.0,2860.0,9.09,23.64,42.36,52.0
東京,ダ,2100,2-3番手,157,11,37,6230.0,8350.0,7.01,23.57,39.68,53.18
東京,ダ,2100,4-6番手,149,10,27,7910.0,7100.0,6.71,18.12,53.09,47.65
東京,ダ,2100,7-10番手,258,18,60,16400.0,18530.0,6.98,23.26,63.57,71.82
東京,ダ,2100,11番手以下,96,9,19,14000.0,8050.0,9.38,19.79,145.83,83.85
東京,ダ,3000,1番手,5,1,2,1000.0,450.0,20.0,40.0,200.0,90.0
東京,ダ,3000,2-3番手,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
東京,ダ,3000,7-10番手,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
東京,ダ,3000,11番手以下,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
東京,芝,1400,1番手,74,8,26,3830.0,6830.0,10.81,35.14,51.76,92.3
東京,芝,1400,2-3番手,184,14,46,7900.0,12260.0,7.61,25.0,42.93,66.63
東京,芝,1400,4-6番手,179,17,51,17070.0,15890.0,9.5,28.49,95.36,88.77
東京,芝,1400,7-10番手,370,23,82,23380.0,22080.0,6.22,22.16,63.19,59.68
東京,芝,1400,11番手以下,118,3,17,2670.0,6300.0,2.54,14.41,22.63,53.39
東京,芝,1600,1番手,95,8,27,4070.0,6840.0,8.42,28.42,42.84,72.0
東京,芝,1600,2-3番手,203,18,62,7370.0,17430.0,8.87,30.54,36.31,85.86
東京,芝,1600,4-6番手,213,26,68,15640.0,17940.0,12.21,31.92,73.43,84.23
東京,芝,1600,7-10番手,408,43,100,41460.0,27120.0,10.54,24.51,101.62,66.47
東京,芝,1600,11番手以下,137,6,21,16510.0,8060.0,4.38,15.33,120.51,58.83
東京,芝,1800,1番手,75,4,15,910.0,4190.0,5.33,20.0,12.13,55.87
東京,芝,1800,2-3番手,157,19,50,19790.0,14100.0,12.1,31.85,126.05,89.81
東京,芝,1800,4-6番手,144,17,44,8240.0,10280.0,11.81,30.56,57.22,71.39
東京,芝,1800,7-10番手,283,22,72,14330.0,16610.0,7.77,25.44,50.64,58.69
東京,芝,1800,11番手以下,102,5,29,6070.0,6730.0,4.9,28.43,59.51,65.98
東京,芝,2000,1番手,61,8,19,4040.0,5680.0,13.11,31.15,66.23,93.11
東京,芝,2000,2-3番手,99,15,35,6370.0,6840.0,15.15,35.35,64.34,69.09
東京,芝,2000,4-6番手,139,12,41,5700.0,9930.0,8.63,29.5,41.01,71.44
東京,芝,2000,7-10番手,241,30,67,26600.0,15530.0,12.45,27.8,110.37,64.44
東京,芝,2000,11番手以下,90,6,15,4650.0,4090.0,6.67,16.67,51.67,45.44
東京,芝,2300,1番手,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
東京,芝,2300,2-3番手,3,2,2,630.0,230.0,66.67,66.67,210.0,76.67
東京,芝,2300,4-6番手,5,1,1,180.0,110.0,20.0,20.0,36.0,22.0
東京,芝,2300,7-10番手,7,1,3,490.0,460.0,14.29,42.86,70.0,65.71
東京,芝,2300,11番手以下,4,1,2,330.0,490.0,25.0,50.0,82.5,122.5
東京,芝,2400,1番手,46,5,10,3000.0,3360.0,10.87,21.74,65.22,73.04
東京,芝,2400,2-3番手,110,10,35,11650.0,7560.0,9.09,31.82,105.91,68.73
